-66.4	26.1509
-66.6	26.022
-66.8	25.8874
-67	25.7468
-67.2	25.6
-67.4	25.4467
-67.6	25.2865
-67.8	25.1192
-68	24.9462
-68.2	24.7689
-68.4	24.5868
-68.6	24.3999
-68.8	24.2078
-69	24.0104
-69.2	23.8075
-69.4	23.5988
-69.6	23.3841
-69.8	23.163
-70	22.9354
-70.2	22.7008
-70.4	22.4589
-70.6	22.2092
-70.8	21.9512
-71	21.6845
-71.2	21.4085
-71.4	21.1224
-71.6	20.8256
-71.8	20.5172
-72	20.1961
-72.2	19.8611
-72.4	19.511
-72.6	19.144
-72.8	18.758
-73	18.3508
-73.2	17.919
-73.4	17.4588
-73.6	16.9648
-73.8	16.4299
-74	15.8436
-74.2	15.19
-74.4	14.4424
-74.6	13.5489
-74.8	12.3756
-75	9.519
